Run	nr_successes	Running avg
9884	3	0.061514
9885	3	0.061507
9886	4	0.061501
9887	2	0.061495
9888	2	0.061489
9889	4	0.061482
9890	4	0.061476
9891	3	0.061470
9892	2	0.061464
9893	2	0.061458
9894	3	0.061451
9895	3	0.061445
9896	4	0.061439
9897	3	0.061433
9898	2	0.061427
9899	2	0.061420
9900	4	0.061414
9901	2	0.061408
9902	2	0.061402
9903	3	0.061396
9904	3	0.061389
9905	2	0.061383
9906	3	0.061377
9907	5	0.061472
9908	4	0.061465
9909	3	0.061459
9910	2	0.061453
9911	4	0.061447
9912	1	0.061441
9913	3	0.061434
9914	4	0.061428
9915	4	0.061422
9916	4	0.061416
9917	3	0.061410
9918	3	0.061404
9919	1	0.061397
9920	3	0.061391
9921	2	0.061385
9922	1	0.061379
9923	2	0.061373
9924	3	0.061366
9925	4	0.061360
9926	4	0.061354
9927	2	0.061348
9928	4	0.061342
9929	1	0.061335
9930	2	0.061329
9931	1	0.061323
9932	2	0.061317
9933	2	0.061311
9934	3	0.061305
9935	4	0.061298
9936	1	0.061292
9937	3	0.061286
9938	3	0.061280
9939	3	0.061274
9940	2	0.061268
9941	2	0.061261
9942	3	0.061255
9943	3	0.061249
9944	4	0.061243
9945	1	0.061237
9946	2	0.061231
9947	2	0.061224
9948	3	0.061218
9949	3	0.061212
9950	1	0.061206
9951	3	0.061200
9952	1	0.061194
9953	1	0.061188
9954	2	0.061181
9955	2	0.061175
9956	3	0.061169
9957	3	0.061163
9958	2	0.061157
9959	4	0.061151
9960	3	0.061145
9961	4	0.061138
9962	1	0.061132
9963	3	0.061126
9964	4	0.061120
9965	3	0.061114
9966	1	0.061108
9967	1	0.061102
9968	1	0.061096
9969	3	0.061089
9970	2	0.061083
9971	1	0.061077
9972	2	0.061071
9973	2	0.061065
9974	3	0.061059
9975	3	0.061053
9976	3	0.061047
9977	3	0.061040
9978	1	0.061034
9979	3	0.061028
9980	3	0.061022
9981	5	0.061116
9982	1	0.061110
9983	3	0.061104
9984	2	0.061098
9985	2	0.061092
9986	2	0.061086
9987	3	0.061079
9988	1	0.061073
9989	2	0.061067
9990	0	0.061061
9991	3	0.061055
9992	1	0.061049
9993	2	0.061043
9994	1	0.061037
9995	4	0.061031
9996	2	0.061024
9997	1	0.061018
9998	2	0.061012
9999	3	0.061006
10000	2	0.061000
